"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"3MINDIA","EQ","13-Mar-2018","      20108.50","      20199.00","      20480.55","      20001.05","      20101.00","      20171.70","      20226.30","        719","            14542711.45","        336","        412","         57.30"
"3MINDIA","EQ","14-Mar-2018","      20171.70","      20026.15","      20349.00","      20026.15","      20101.00","      20116.15","      20169.67","        526","            10609246.05","        277","        319","         60.65"
"3MINDIA","EQ","15-Mar-2018","      20116.15","      20117.00","      20300.00","      19835.05","      20050.00","      20069.85","      20087.11","       1141","            22919398.15","        482","        755","         66.17"
"3MINDIA","EQ","16-Mar-2018","      20069.85","      19960.00","      20151.85","      19670.60","      20000.00","      19991.60","      19912.12","       2113","            42074316.95","        515","       1809","         85.61"
"3MINDIA","EQ","19-Mar-2018","      19991.60","      20151.50","      20151.50","      19601.00","      19700.00","      19689.15","      19765.41","        756","            14942649.60","        312","        605","         80.03"
"3MINDIA","EQ","20-Mar-2018","      19689.15","      19700.05","      19799.00","      19550.00","      19555.00","      19608.65","      19685.94","        645","            12697432.25","        275","        483","         74.88"
"3MINDIA","EQ","21-Mar-2018","      19608.65","      19620.60","      19795.00","      19499.70","      19585.35","      19530.95","      19650.14","       1026","            20161044.85","        319","        815","         79.43"
"3MINDIA","EQ","22-Mar-2018","      19530.95","      19604.25","      19741.95","      19505.00","      19505.00","      19530.35","      19612.52","        745","            14611327.40","        189","        603","         80.94"
"3MINDIA","EQ","23-Mar-2018","      19530.35","      19398.95","      19500.05","      18955.00","      19150.00","      19216.85","      19099.81","       2556","            48819106.45","        865","       1859","         72.73"
"3MINDIA","EQ","26-Mar-2018","      19216.85","      19400.00","      19400.00","      18750.10","      19000.00","      19034.40","      19056.04","       1352","            25763769.85","        685","        970","         71.75"
"3MINDIA","EQ","27-Mar-2018","      19034.40","      19397.60","      19449.00","      19001.10","      19041.00","      19043.10","      19074.79","       1099","            20963197.65","        679","        801","         72.88"
"3MINDIA","EQ","28-Mar-2018","      19043.10","      19041.00","      19499.00","      19011.50","      19298.00","      19412.85","      19369.78","        886","            17161628.60","        470","        607","         68.51"
"3MINDIA","EQ","02-Apr-2018","      19412.85","      19400.25","      20199.00","      19400.25","      19900.00","      19973.90","      20011.23","       2563","            51288794.00","        668","       1761","         68.71"
"3MINDIA","EQ","03-Apr-2018","      19973.90","      20182.05","      20300.15","      19921.00","      20179.95","      20111.30","      20146.38","       1118","            22523651.80","        411","        651","         58.23"
